日付,ロット番号,塗布長,種別,号機,コーター部温度,コーター部相対湿度,ポンプ圧力,乾燥ゾーン1温度,乾燥ゾーン2温度,UV照度,ランプ点灯時間,チャンバー内O2濃度,UVロール温度,ブリードアウト
2026-04-12,SC20260412-0245,1200m,製造,YC-08,28.21,50.9,0.900,120.08,122.15,1020.4,1390,0.01100,89.05,FALSE
2026-04-12,SC20260412-0246,1500m,製造,YC-08,28.22,50.5,0.902,120.10,122.00,1020.6,1391,0.01100,89.05,FALSE
2026-04-12,SC20260412-0247,500m,製造,YC-08,28.20,50.6,0.904,120.00,122.03,1020.8,1392,0.01100,89.05,FALSE
2026-04-12,SC20260412-0248,1000m,製造,YC-08,28.21,50.7,0.906,120.02,122.05,1021.0,1393,0.01100,89.05,FALSE
2026-04-12,SC20260412-0249,1200m,製造,YC-08,28.22,50.8,0.900,120.04,122.08,1021.2,1394,0.01100,89.07,FALSE
2026-04-12,SC20260412-0250,1500m,製造,YC-08,28.20,50.9,0.902,120.06,122.10,1021.4,1395,0.01100,89.05,FALSE
2026-04-12,SC20260412-0251,500m,製造,YC-08,28.21,50.5,0.904,120.08,122.12,1021.6,1396,0.01100,89.05,FALSE
2026-04-12,SC20260412-0252,1000m,製造,YC-08,28.22,50.6,0.906,120.10,122.15,1021.8,1397,0.01100,89.05,FALSE
2026-04-12,SC20260412-0253,1200m,製造,YC-08,28.20,50.7,0.900,120.00,122.00,1020.2,1398,0.01100,89.05,FALSE
2026-04-12,SC20260412-0254,1500m,製造,YC-08,28.21,50.8,0.902,120.02,122.03,1020.4,1399,0.01100,89.05,FALSE
2026-04-12,SC20260412-0255,500m,製造,YC-08,28.22,50.9,0.904,120.04,122.05,1020.6,1400,0.01100,89.05,FALSE
2026-04-12,SC20260412-0256,1000m,製造,YC-08,28.20,50.5,0.906,120.06,122.08,1020.8,1401,0.01100,89.05,FALSE
2026-04-12,SC20260412-0257,1200m,製造,YC-08,28.21,50.6,0.900,120.08,122.10,1021.0,1402,0.01100,89.05,FALSE
2026-04-12,SC20260412-0258,1500m,製造,YC-08,28.22,50.7,0.902,120.10,122.12,1021.2,1403,0.01100,89.05,FALSE
2026-04-12,SC20260412-0259,500m,製造,YC-08,28.20,50.8,0.904,120.00,122.15,1021.4,1404,0.01100,89.05,FALSE
2026-04-12,SC20260412-0260,1000m,試作品,YC-08,28.21,50.9,0.906,120.02,122.00,1021.6,1405,0.01100,89.05,FALSE
2026-04-12,SC20260412-0261,1200m,製造,YC-08,28.22,50.5,0.900,120.04,122.03,1021.8,1406,0.01100,89.05,FALSE
2026-04-12,SC20260412-0262,1500m,製造,YC-08,28.20,50.6,0.902,120.06,122.05,1020.2,1407,0.01100,89.05,FALSE
2026-04-13,SC20260413-0001,500m,製造,YC-08,28.20,50.5,0.900,120.00,122.00,1020.2,1408,0.01100,89.05,FALSE
2026-04-13,SC20260413-0002,1000m,製造,YC-08,28.21,50.6,0.902,120.02,122.03,1020.4,1409,0.01100,89.05,FALSE
2026-04-13,SC20260413-0003,1200m,製造,YC-08,28.22,50.7,0.904,120.04,122.05,1020.6,1410,0.01100,89.05,FALSE
2026-04-13,SC20260413-0004,1500m,製造,YC-08,28.20,50.8,0.906,120.06,122.08,1020.8,1411,0.01100,89.05,FALSE
2026-04-13,SC20260413-0005,500m,製造,YC-08,28.21,50.9,0.900,120.08,122.10,1021.0,1412,0.01100,89.05,FALSE
2026-04-13,SC20260413-0006,1000m,製造,YC-08,28.22,50.5,0.902,120.10,122.12,1021.2,1413,0.01100,89.07,FALSE
2026-04-13,SC20260413-0007,1200m,製造,YC-08,28.20,50.6,0.904,120.00,122.15,1021.4,1414,0.01100,89.05,FALSE
2026-04-13,SC20260413-0008,1500m,製造,YC-08,28.21,50.7,0.906,120.02,122.00,1021.6,1415,0.01100,89.05,FALSE
2026-04-13,SC20260413-0009,500m,製造,YC-08,28.22,50.8,0.900,120.04,122.03,1021.8,1416,0.01100,89.05,FALSE
2026-04-13,SC20260413-0010,1000m,製造,YC-08,28.20,50.9,0.902,120.06,122.05,1020.2,1417,0.01100,89.05,FALSE
2026-04-13,SC20260413-0011,1200m,製造,YC-08,28.21,50.5,0.904,120.08,122.08,1020.4,1418,0.01100,89.05,FALSE
2026-04-13,SC20260413-0012,1500m,製造,YC-08,28.22,50.6,0.906,120.10,122.10,1020.6,1419,0.01100,89.05,FALSE
2026-04-13,SC20260413-0013,500m,製造,YC-08,28.20,50.7,0.900,120.00,122.12,1020.8,1420,0.01100,89.05,FALSE
2026-04-13,SC20260413-0014,1000m,製造,YC-08,28.21,50.8,0.902,120.02,122.15,1021.0,1421,0.01100,89.05,FALSE
2026-04-13,SC20260413-0015,1200m,試作品,YC-08,28.22,50.9,0.904,120.04,122.00,1021.2,1422,0.01100,89.05,FALSE
2026-04-13,SC20260413-0016,1500m,製造,YC-08,28.20,50.5,0.906,120.06,122.03,1021.4,1423,0.01100,89.05,FALSE
2026-04-13,SC20260413-0017,500m,製造,YC-08,28.21,50.6,0.900,120.08,122.05,1021.6,1424,0.01100,89.05,FALSE
2026-04-13,SC20260413-0018,1000m,製造,YC-08,28.22,50.7,0.902,120.10,122.08,1021.8,1425,0.01100,89.05,FALSE
2026-04-13,SC20260413-0019,1200m,製造,YC-08,28.20,50.8,0.904,120.00,122.10,1020.2,1426,0.01100,89.05,FALSE
2026-04-13,SC20260413-0020,1500m,製造,YC-08,28.21,50.9,0.906,120.02,122.12,1020.4,1427,0.01100,89.05,FALSE
2026-04-13,SC20260413-0021,500m,製造,YC-08,28.22,50.5,0.900,120.04,122.15,1020.6,1428,0.01100,89.05,FALSE
2026-04-13,SC20260413-0022,1000m,製造,YC-08,28.20,50.6,0.902,120.06,122.00,1020.8,1429,0.01100,89.05,FALSE
2026-04-13,SC20260413-0023,1200m,製造,YC-08,28.21,50.7,0.904,120.08,122.03,1021.0,1430,0.01100,89.05,FALSE
2026-04-13,SC20260413-0024,1500m,製造,YC-08,28.22,50.8,0.906,120.10,122.05,1021.2,1431,0.01100,89.05,FALSE
2026-04-13,SC20260413-0025,500m,製造,YC-08,28.20,50.9,0.900,120.00,122.08,1021.4,1432,0.01100,89.07,FALSE
2026-04-13,SC20260413-0026,1000m,製造,YC-08,28.21,50.5,0.902,120.02,122.10,1021.6,1433,0.01100,89.05,FALSE
2026-04-13,SC20260413-0027,1200m,製造,YC-08,28.22,50.6,0.904,120.04,122.12,1021.8,1434,0.01100,89.05,FALSE
2026-04-13,SC20260413-0028,1500m,製造,YC-08,28.20,50.7,0.906,120.06,122.15,1020.2,1435,0.01100,89.05,FALSE
2026-04-13,SC20260413-0029,500m,製造,YC-08,28.21,50.8,0.900,120.08,122.00,1020.4,1436,0.01100,89.05,FALSE
2026-04-13,SC20260413-0030,1000m,製造,YC-08,28.22,50.9,0.902,120.10,122.03,1020.6,1437,0.01100,89.05,FALSE
2026-04-13,SC20260413-0031,1200m,製造,YC-08,28.20,50.5,0.904,120.00,122.05,1020.8,1438,0.01100,89.05,FALSE
2026-04-13,SC20260413-0032,1500m,試作品,YC-08,28.21,50.6,0.906,120.02,122.08,1021.0,1439,0.01100,89.05,FALSE
2026-04-13,SC20260413-0033,500m,製造,YC-08,28.22,50.7,0.900,120.04,122.10,1021.2,1440,0.01100,89.05,FALSE
2026-04-13,SC20260413-0034,1000m,製造,YC-08,28.20,50.8,0.902,120.06,122.12,1021.4,1441,0.01100,89.05,FALSE
2026-04-13,SC20260413-0035,1200m,製造,YC-08,28.21,50.9,0.904,120.08,122.15,1021.6,1442,0.01100,89.05,FALSE
2026-04-13,SC20260413-0036,1500m,製造,YC-08,28.22,50.5,0.906,120.10,122.00,1021.8,1443,0.01100,89.05,FALSE
2026-04-13,SC20260413-0037,500m,製造,YC-08,28.20,50.6,0.900,120.00,122.03,1020.2,1444,0.01100,89.05,FALSE
2026-04-13,SC20260413-0038,1000m,製造,YC-08,28.21,50.7,0.902,120.02,122.05,1020.4,1445,0.01100,89.05,FALSE
2026-04-13,SC20260413-0039,1200m,製造,YC-08,28.22,50.8,0.904,120.04,122.08,1020.6,1446,0.01100,89.05,FALSE
2026-04-13,SC20260413-0040,1500m,製造,YC-08,28.20,50.9,0.906,120.06,122.10,1020.8,1447,0.01100,89.05,FALSE
2026-04-13,SC20260413-0041,500m,製造,YC-08,28.21,50.5,0.900,120.08,122.12,1021.0,1448,0.01100,89.05,FALSE
2026-04-13,SC20260413-0042,1000m,製造,YC-08,28.22,50.6,0.902,120.10,122.15,1021.2,1449,0.01100,89.05,FALSE
2026-04-13,SC20260413-0043,1200m,製造,YC-08,28.20,50.7,0.904,120.00,122.00,1021.4,1450,0.01100,89.05,FALSE
2026-04-13,SC20260413-0044,1500m,製造,YC-08,28.21,50.8,0.906,120.02,122.03,1021.6,1451,0.01100,89.07,FALSE
2026-04-13,SC20260413-0045,500m,製造,YC-08,28.22,50.9,0.900,120.04,122.05,1021.8,1452,0.01100,89.05,FALSE
2026-04-13,SC20260413-0046,1000m,製造,YC-08,28.20,50.5,0.902,120.06,122.08,1020.2,1453,0.01100,89.05,FALSE
2026-04-13,SC20260413-0047,1200m,製造,YC-08,28.21,50.6,0.904,120.08,122.10,1020.4,1454,0.01100,89.05,FALSE
2026-04-13,SC20260413-0048,1500m,製造,YC-08,28.22,50.7,0.906,120.10,122.12,1020.6,1455,0.01100,89.05,FALSE
2026-04-13,SC20260413-0049,500m,試作品,YC-08,28.20,50.8,0.900,120.00,122.15,1020.8,1456,0.01100,89.05,FALSE
2026-04-13,SC20260413-0050,1000m,製造,YC-08,28.21,50.9,0.902,120.02,122.00,1021.0,1457,0.01100,89.05,FALSE
2026-04-13,SC20260413-0051,1200m,製造,YC-08,28.22,50.5,0.904,120.04,122.03,1021.2,1458,0.01100,89.05,FALSE
2026-04-13,SC20260413-0052,1500m,製造,YC-08,28.20,50.6,0.906,120.06,122.05,1021.4,1459,0.01100,89.05,FALSE
2026-04-13,SC20260413-0053,500m,製造,YC-08,28.21,50.7,0.900,120.08,122.08,1021.6,1460,0.01100,89.05,FALSE
2026-04-13,SC20260413-0054,1000m,製造,YC-08,28.22,50.8,0.902,120.10,122.10,1021.8,1461,0.01100,89.05,FALSE
2026-04-13,SC20260413-0055,1200m,製造,YC-08,28.20,50.9,0.904,120.00,122.12,1020.2,1462,0.01100,89.05,FALSE
2026-04-13,SC20260413-0056,1500m,製造,YC-08,28.21,50.5,0.906,120.02,122.15,1020.4,1463,0.01100,89.05,FALSE
2026-04-13,SC20260413-0057,500m,製造,YC-08,28.22,50.6,0.900,120.04,122.00,1020.6,1464,0.01100,89.05,FALSE
2026-04-13,SC20260413-0058,1000m,製造,YC-08,28.20,50.7,0.902,120.06,122.03,1020.8,1465,0.01100,89.05,FALSE
2026-04-13,SC20260413-0059,1200m,製造,YC-08,28.21,50.8,0.904,120.08,122.05,1021.0,1466,0.01100,89.05,FALSE
2026-04-13,SC20260413-0060,1500m,製造,YC-08,28.22,50.9,0.906,120.10,122.08,1021.2,1467,0.01100,89.05,FALSE
2026-04-13,SC20260413-0061,500m,製造,YC-08,28.20,50.5,0.900,120.00,122.10,1021.4,1468,0.01100,89.05,FALSE
2026-04-13,SC20260413-0062,1000m,製造,YC-08,28.21,50.6,0.902,120.02,122.12,1021.6,1469,0.01100,89.05,FALSE
2026-04-13,SC20260413-0063,1200m,製造,YC-08,28.22,50.7,0.904,120.04,122.15,1021.8,1470,0.01100,89.07,FALSE
2026-04-13,SC20260413-0064,1500m,製造,YC-08,28.20,50.8,0.906,120.06,122.00,1020.2,1471,0.01100,89.05,FALSE
2026-04-13,SC20260413-0065,500m,製造,YC-08,28.21,50.9,0.900,120.08,122.03,1020.4,1472,0.01100,89.05,FALSE
2026-04-13,SC20260413-0066,1000m,試作品,YC-08,28.22,50.5,0.902,120.10,122.05,1020.6,1473,0.01100,89.05,FALSE
2026-04-13,SC20260413-0067,1200m,製造,YC-08,28.20,50.6,0.904,120.00,122.08,1020.8,1474,0.01100,89.05,FALSE
2026-04-13,SC20260413-0068,1500m,製造,YC-08,28.21,50.7,0.906,120.02,122.10,1021.0,1475,0.01100,89.05,FALSE
2026-04-13,SC20260413-0069,500m,製造,YC-08,28.22,50.8,0.900,120.04,122.12,1021.2,1476,0.01100,89.05,FALSE
2026-04-13,SC20260413-0070,1000m,製造,YC-08,28.20,50.9,0.902,120.06,122.15,1021.4,1477,0.01100,89.05,FALSE
2026-04-13,SC20260413-0071,1200m,製造,YC-08,28.21,50.5,0.904,120.08,122.00,1021.6,1478,0.01100,89.05,FALSE
2026-04-13,SC20260413-0072,1500m,製造,YC-08,28.22,50.6,0.906,120.10,122.03,1021.8,1479,0.01100,89.05,FALSE
2026-04-13,SC20260413-0073,500m,製造,YC-08,28.20,50.7,0.900,120.00,122.05,1020.2,1480,0.01100,89.05,FALSE
2026-04-13,SC20260413-0074,1000m,製造,YC-08,28.21,50.8,0.902,120.02,122.08,1020.4,1481,0.01100,89.05,FALSE
2026-04-13,SC20260413-0075,1200m,製造,YC-08,28.22,50.9,0.904,120.04,122.10,1020.6,1482,0.01100,89.05,FALSE
2026-04-13,SC20260413-0076,1500m,製造,YC-08,28.20,50.5,0.906,120.06,122.12,1020.8,1483,0.01100,89.05,FALSE
2026-04-13,SC20260413-0077,500m,製造,YC-08,28.21,50.6,0.900,120.08,122.15,1021.0,1484,0.01100,89.05,FALSE
2026-04-13,SC20260413-0078,1000m,製造,YC-08,28.22,50.7,0.902,120.10,122.00,1021.2,1485,0.01100,89.05,FALSE
2026-04-13,SC20260413-0079,1200m,製造,YC-08,28.20,50.8,0.904,120.00,122.03,1021.4,1486,0.01100,89.05,FALSE
2026-04-13,SC20260413-0080,1500m,製造,YC-08,28.21,50.9,0.906,120.02,122.05,1021.6,1487,0.01100,89.05,FALSE
2026-04-13,SC20260413-0081,500m,製造,YC-08,28.22,50.5,0.900,120.04,122.08,1021.8,1488,0.01100,89.05,FALSE
2026-04-13,SC20260413-0082,1000m,製造,YC-08,28.20,50.6,0.902,120.06,122.10,1020.2,1489,0.01100,89.07,FALSE
2026-04-13,SC20260413-0083,1200m,試作品,YC-08,28.21,50.7,0.904,120.08,122.12,1020.4,1490,0.01100,89.05,FALSE
2026-04-13,SC20260413-0084,1500m,製造,YC-08,28.22,50.8,0.906,120.10,122.15,1020.6,1491,0.01100,89.05,FALSE
2026-04-13,SC20260413-0085,500m,製造,YC-08,28.20,50.9,0.900,120.00,122.00,1020.8,1492,0.01100,89.05,FALSE
2026-04-13,SC20260413-0086,1000m,製造,YC-08,28.21,50.5,0.902,120.02,122.03,1021.0,1493,0.01100,89.05,FALSE
2026-04-13,SC20260413-0087,1200m,製造,YC-08,28.22,50.6,0.904,120.04,122.05,1021.2,1494,0.01100,89.05,FALSE
2026-04-13,SC20260413-0088,1500m,製造,YC-08,28.20,50.7,0.906,120.06,122.08,1021.4,1495,0.01100,89.05,FALSE
2026-04-13,SC20260413-0089,500m,製造,YC-08,28.21,50.8,0.900,120.08,122.10,1021.6,1496,0.01100,89.05,FALSE
2026-04-13,SC20260413-0090,1000m,製造,YC-08,28.22,50.9,0.902,120.10,122.12,1021.8,1497,0.01100,89.05,FALSE
2026-04-13,SC20260413-0091,1200m,製造,YC-08,28.20,50.5,0.904,120.00,122.15,1020.2,1498,0.01100,89.05,FALSE
2026-04-13,SC20260413-0092,1500m,製造,YC-08,28.21,50.6,0.906,120.02,122.00,1020.4,1499,0.01100,89.05,FALSE
2026-04-13,SC20260413-0093,500m,製造,YC-08,28.22,50.7,0.900,120.04,122.03,1020.6,1500,0.01100,89.05,FALSE
2026-04-13,SC20260413-0094,1000m,製造,YC-08,28.20,50.8,0.902,120.06,122.05,1020.8,1501,0.01100,89.05,FALSE
2026-04-13,SC20260413-0095,1200m,製造,YC-08,28.21,50.9,0.904,120.08,122.08,1021.0,1502,0.01100,89.05,FALSE
2026-04-13,SC20260413-0096,1500m,製造,YC-08,28.22,50.5,0.906,120.10,122.10,1021.2,1503,0.01100,89.05,FALSE
2026-04-13,SC20260413-0097,500m,製造,YC-08,28.20,50.6,0.900,120.00,122.12,1021.4,1504,0.01100,89.05,FALSE
2026-04-13,SC20260413-0098,1000m,製造,YC-08,28.21,50.7,0.902,120.02,122.15,1021.6,1505,0.01100,89.05,FALSE
2026-04-13,SC20260413-0099,1200m,製造,YC-08,28.22,50.8,0.904,120.04,122.00,1021.8,1506,0.01100,89.05,FALSE
2026-04-13,SC20260413-0100,1500m,試作品,YC-08,28.20,50.9,0.906,120.06,122.03,1020.2,1507,0.01100,89.05,FALSE
2026-04-13,SC20260413-0101,500m,製造,YC-08,28.21,50.5,0.900,120.08,122.05,1020.4,1508,0.01100,89.07,FALSE
2026-04-13,SC20260413-0102,1000m,製造,YC-08,28.22,50.6,0.902,120.10,122.08,1020.6,1509,0.01100,89.05,FALSE
2026-04-13,SC20260413-0103,1200m,製造,YC-08,28.20,50.7,0.904,120.00,122.10,1020.8,1510,0.01100,89.05,FALSE
2026-04-13,SC20260413-0104,1500m,製造,YC-08,28.21,50.8,0.906,120.02,122.12,1021.0,1511,0.01100,89.05,FALSE
2026-04-13,SC20260413-0105,500m,製造,YC-08,28.22,50.9,0.900,120.04,122.15,1021.2,1512,0.01100,89.05,FALSE
2026-04-13,SC20260413-0106,1000m,製造,YC-08,28.20,50.5,0.902,120.06,122.00,1021.4,1513,0.01100,89.05,FALSE
2026-04-13,SC20260413-0107,1200m,製造,YC-08,28.21,50.6,0.904,120.08,122.03,1021.6,1514,0.01100,89.05,FALSE
2026-04-13,SC20260413-0108,1500m,製造,YC-08,28.22,50.7,0.906,120.10,122.05,1021.8,1515,0.01100,89.05,FALSE
2026-04-13,SC20260413-0109,500m,製造,YC-08,28.20,50.8,0.900,120.00,122.08,1020.2,1516,0.01100,89.05,FALSE
2026-04-13,SC20260413-0110,1000m,製造,YC-08,28.21,50.9,0.902,120.02,122.10,1020.4,1517,0.01100,89.05,FALSE
2026-04-13,SC20260413-0111,1200m,製造,YC-08,28.22,50.5,0.904,120.04,122.12,1020.6,1518,0.01100,89.05,FALSE
2026-04-13,SC20260413-0112,1500m,製造,YC-08,28.20,50.6,0.906,120.06,122.15,1020.8,1519,0.01100,89.05,FALSE
2026-04-13,SC20260413-0113,500m,製造,YC-08,28.21,50.7,0.900,120.08,122.00,1021.0,1520,0.01100,89.05,FALSE
2026-04-13,SC20260413-0114,1000m,製造,YC-08,28.22,50.8,0.902,120.10,122.03,1021.2,1521,0.01100,89.05,FALSE
2026-04-13,SC20260413-0115,1200m,製造,YC-08,28.20,50.9,0.904,120.00,122.05,1021.4,1522,0.01100,89.05,FALSE
2026-04-13,SC20260413-0116,1500m,製造,YC-08,28.21,50.5,0.906,120.02,122.08,1021.6,1523,0.01100,89.05,FALSE
2026-04-13,SC20260413-0117,500m,試作品,YC-08,28.22,50.6,0.900,120.04,122.10,1021.8,1524,0.01100,89.05,FALSE
2026-04-13,SC20260413-0118,1000m,製造,YC-08,28.20,50.7,0.902,120.06,122.12,1020.2,1525,0.01100,89.05,FALSE
2026-04-13,SC20260413-0119,1200m,製造,YC-08,28.21,50.8,0.904,120.08,122.15,1020.4,1526,0.01100,89.05,FALSE
2026-04-13,SC20260413-0120,1500m,製造,YC-08,28.22,50.9,0.906,120.10,122.00,1020.6,1527,0.01100,89.07,FALSE
2026-04-13,SC20260413-0121,500m,製造,YC-08,28.20,50.5,0.900,120.00,122.03,1020.8,1528,0.01100,89.05,FALSE
2026-04-13,SC20260413-0122,1000m,製造,YC-08,28.21,50.6,0.902,120.02,122.05,1021.0,1529,0.01100,89.05,FALSE
2026-04-13,SC20260413-0123,1200m,製造,YC-08,28.22,50.7,0.904,120.04,122.08,1021.2,1530,0.01100,89.05,FALSE
2026-04-13,SC20260413-0124,1500m,製造,YC-08,28.20,50.8,0.906,120.06,122.10,1021.4,1531,0.01100,89.05,FALSE
2026-04-13,SC20260413-0125,500m,製造,YC-08,28.21,50.9,0.900,120.08,122.12,1021.6,1532,0.01100,89.05,FALSE
2026-04-13,SC20260413-0126,1000m,製造,YC-08,28.22,50.5,0.902,120.10,122.15,1021.8,1533,0.01100,89.05,FALSE
2026-04-13,SC20260413-0127,1200m,製造,YC-08,28.20,50.6,0.904,120.00,122.00,1020.2,1534,0.01100,89.05,FALSE
2026-04-13,SC20260413-0128,1500m,製造,YC-08,28.21,50.7,0.906,120.02,122.03,1020.4,1535,0.01100,89.05,FALSE
2026-04-13,SC20260413-0129,500m,製造,YC-08,28.22,50.8,0.900,120.04,122.05,1020.6,1536,0.01100,89.05,FALSE
2026-04-13,SC20260413-0130,1000m,製造,YC-08,28.20,50.9,0.902,120.06,122.08,1020.8,1537,0.01100,89.05,FALSE
2026-04-13,SC20260413-0131,1200m,製造,YC-08,28.21,50.5,0.904,120.08,122.10,1021.0,1538,0.01100,89.05,FALSE
2026-04-13,SC20260413-0132,1500m,製造,YC-08,28.22,50.6,0.906,120.10,122.12,1021.2,1539,0.01100,89.05,FALSE
2026-04-13,SC20260413-0133,500m,製造,YC-08,28.20,50.7,0.900,120.00,122.15,1021.4,1540,0.01100,89.05,FALSE
2026-04-13,SC20260413-0134,1000m,試作品,YC-08,28.21,50.8,0.902,120.02,122.00,1021.6,1541,0.01100,89.05,FALSE
2026-04-13,SC20260413-0135,1200m,製造,YC-08,28.22,50.9,0.904,120.04,122.03,1021.8,1542,0.01100,89.05,FALSE
2026-04-13,SC20260413-0136,1500m,製造,YC-08,28.20,50.5,0.906,120.06,122.05,1020.2,1543,0.01100,89.05,FALSE
2026-04-13,SC20260413-0137,500m,製造,YC-08,28.21,50.6,0.900,120.08,122.08,1020.4,1544,0.01100,89.05,FALSE
2026-04-13,SC20260413-0138,1000m,製造,YC-08,28.22,50.7,0.902,120.10,122.10,1020.6,1545,0.01100,89.05,FALSE
2026-04-13,SC20260413-0139,1200m,製造,YC-08,28.20,50.8,0.904,120.00,122.12,1020.8,1546,0.01100,89.07,FALSE
2026-04-13,SC20260413-0140,1500m,製造,YC-08,28.21,50.9,0.906,120.02,122.15,1021.0,1547,0.01100,89.05,FALSE
2026-04-13,SC20260413-0141,500m,製造,YC-08,28.22,50.5,0.900,120.04,122.00,1021.2,1548,0.01100,89.05,FALSE
2026-04-13,SC20260413-0142,1000m,製造,YC-08,28.20,50.6,0.902,120.06,122.03,1021.4,1549,0.01100,89.05,FALSE
2026-04-13,SC20260413-0143,1200m,製造,YC-08,28.21,50.7,0.904,120.08,122.05,1021.6,1550,0.01100,89.05,FALSE
2026-04-13,SC20260413-0144,1500m,製造,YC-08,28.22,50.8,0.906,120.10,122.08,1021.8,1551,0.01100,89.05,FALSE
2026-04-13,SC20260413-0145,500m,製造,YC-08,28.20,50.9,0.900,120.00,122.10,1020.2,1552,0.01100,89.05,FALSE
2026-04-13,SC20260413-0146,1000m,製造,YC-08,28.21,50.5,0.902,120.02,122.12,1020.4,1553,0.01100,89.05,FALSE
2026-04-13,SC20260413-0147,1200m,製造,YC-08,28.22,50.6,0.904,120.04,122.15,1020.6,1554,0.01100,89.05,FALSE
2026-04-13,SC20260413-0148,1500m,製造,YC-08,28.20,50.7,0.906,120.06,122.00,1020.8,1555,0.01100,89.05,FALSE
2026-04-13,SC20260413-0149,500m,製造,YC-08,28.21,50.8,0.900,120.08,122.03,1021.0,1556,0.01100,89.05,FALSE
2026-04-13,SC20260413-0150,1000m,製造,YC-08,28.22,50.9,0.902,120.10,122.05,1021.2,1557,0.01100,89.05,FALSE
2026-04-13,SC20260413-0151,1200m,試作品,YC-08,28.20,50.5,0.904,120.00,122.08,1021.4,1558,0.01100,89.05,FALSE
2026-04-13,SC20260413-0152,1500m,製造,YC-08,28.21,50.6,0.906,120.02,122.10,1021.6,1559,0.01100,89.05,FALSE
2026-04-13,SC20260413-0153,500m,製造,YC-08,28.22,50.7,0.900,120.04,122.12,1021.8,1560,0.01100,89.05,FALSE
2026-04-13,SC20260413-0154,1000m,製造,YC-08,28.20,50.8,0.902,120.06,122.15,1020.2,1561,0.01100,89.05,FALSE
2026-04-13,SC20260413-0155,1200m,製造,YC-08,28.21,50.9,0.904,120.08,122.00,1020.4,1562,0.01100,89.05,FALSE
2026-04-13,SC20260413-0156,1500m,製造,YC-08,28.22,50.5,0.906,120.10,122.03,1020.6,1563,0.01100,89.05,FALSE
2026-04-13,SC20260413-0157,500m,製造,YC-08,28.20,50.6,0.900,120.00,122.05,1020.8,1564,0.01100,89.05,FALSE
2026-04-13,SC20260413-0158,1000m,製造,YC-08,28.21,50.7,0.902,120.02,122.08,1021.0,1565,0.01100,89.07,FALSE
2026-04-13,SC20260413-0159,1200m,製造,YC-08,28.22,50.8,0.904,120.04,122.10,1021.2,1566,0.01100,89.05,FALSE
2026-04-13,SC20260413-0160,1500m,製造,YC-08,28.20,50.9,0.906,120.06,122.12,1021.4,1567,0.01100,89.05,FALSE
2026-04-13,SC20260413-0161,500m,製造,YC-08,28.21,50.5,0.900,120.08,122.15,1021.6,1568,0.01100,89.05,FALSE
2026-04-13,SC20260413-0162,1000m,製造,YC-08,28.22,50.6,0.902,120.10,122.00,1021.8,1569,0.01100,89.05,FALSE
2026-04-13,SC20260413-0163,1200m,製造,YC-08,28.20,50.7,0.904,120.00,122.03,1020.2,1570,0.01100,89.05,FALSE
2026-04-13,SC20260413-0164,1500m,製造,YC-08,28.21,50.8,0.906,120.02,122.05,1020.4,1571,0.01100,89.05,FALSE
2026-04-13,SC20260413-0165,500m,製造,YC-08,28.22,50.9,0.900,120.04,122.08,1020.6,1572,0.01100,89.05,FALSE
2026-04-13,SC20260413-0166,1000m,製造,YC-08,28.20,50.5,0.902,120.06,122.10,1020.8,1573,0.01100,89.05,FALSE
2026-04-13,SC20260413-0167,1200m,製造,YC-08,28.21,50.6,0.904,120.08,122.12,1021.0,1574,0.01100,89.05,FALSE
2026-04-13,SC20260413-0168,1500m,試作品,YC-08,28.22,50.7,0.906,120.10,122.15,1021.2,1575,0.01100,89.05,FALSE
2026-04-13,SC20260413-0169,500m,製造,YC-08,28.20,50.8,0.900,120.00,122.00,1021.4,1576,0.01100,89.05,FALSE
2026-04-13,SC20260413-0170,1000m,製造,YC-08,28.21,50.9,0.902,120.02,122.03,1021.6,1577,0.01100,89.05,FALSE
2026-04-13,SC20260413-0171,1200m,製造,YC-08,28.22,50.5,0.904,120.04,122.05,1021.8,1578,0.01100,89.05,FALSE
2026-04-13,SC20260413-0172,1500m,製造,YC-08,28.20,50.6,0.906,120.06,122.08,1020.2,1579,0.01100,89.05,FALSE
2026-04-13,SC20260413-0173,500m,製造,YC-08,28.21,50.7,0.900,120.08,122.10,1020.4,1580,0.01100,89.05,FALSE
2026-04-13,SC20260413-0174,1000m,製造,YC-08,28.22,50.8,0.902,120.10,122.12,1020.6,1581,0.01100,89.05,FALSE
2026-04-13,SC20260413-0175,1200m,製造,YC-08,28.20,50.9,0.904,120.00,122.15,1020.8,1582,0.01100,89.05,FALSE
2026-04-13,SC20260413-0176,1500m,製造,YC-08,28.21,50.5,0.906,120.02,122.00,1021.0,1583,0.01100,89.05,FALSE
2026-04-13,SC20260413-0177,500m,製造,YC-08,28.22,50.6,0.900,120.04,122.03,1021.2,1584,0.01100,89.07,FALSE
2026-04-13,SC20260413-0178,1000m,製造,YC-08,28.20,50.7,0.902,120.06,122.05,1021.4,1585,0.01100,89.05,FALSE
2026-04-13,SC20260413-0179,1200m,製造,YC-08,28.21,50.8,0.904,120.08,122.08,1021.6,1586,0.01100,89.05,FALSE
2026-04-13,SC20260413-0180,1500m,製造,YC-08,28.22,50.9,0.906,120.10,122.10,1021.8,1587,0.01100,89.05,FALSE
